Date,High,Low,Open,Close,Volume,Adj Close
17-09-2018,58.862,57.7015,58.507,57.802502,26130000,57.802502
18-09-2018,58.804001,57.8545,57.8545,58.061001,24072000,58.061001
19-09-2018,58.6605,57.729,58.249001,58.554501,23828000,58.554501
20-09-2018,59.494499,58.667999,58.9995,59.343498,24508000,59.343498
21-09-2018,59.6105,58.301998,59.599998,58.304501,88112000,58.304501
24-09-2018,58.900002,57.345501,57.858501,58.668499,25420000,58.668499
25-09-2018,59.344002,58.400002,58.807499,59.232498,19554000,59.232498
26-09-2018,59.711498,58.738251,59.2575,59.024502,29246000,59.024502
27-09-2018,60.105,59.181499,59.336498,59.731998,25216000,59.731998
28-09-2018,59.7705,59.224998,59.593498,59.6735,27612000,59.6735
01-10-2018,60.494999,59.514999,59.994499,59.765499,27152000,59.765499
02-10-2018,60.498001,59.331501,59.548,60.005501,33758000,60.005501
03-10-2018,60.320499,59.691502,60.25,60.147499,25124000,60.147499
04-10-2018,59.8755,57.778801,59.766499,58.4095,44190000,58.4095
05-10-2018,58.674999,57.256001,58.375,57.8675,23686000,57.8675
08-10-2018,58.400002,56.368198,57.505501,57.448502,38648000,57.448502
09-10-2018,57.717499,56.878601,57.307499,56.941002,26174000,56.941002
10-10-2018,56.608501,54.056499,56.554001,54.061001,53514000,54.061001
11-10-2018,55.32,53.413502,53.646999,53.966,58980000,53.966
12-10-2018,55.75,54.320099,55.400002,55.504002,42026000,55.504002
15-10-2018,55.672298,54.450001,55.445499,54.612499,27448000,54.612499
16-10-2018,56.210999,55.125,55.2295,56.063999,38570000,56.063999
17-10-2018,56.449501,55.109501,56.323002,55.7845,29344000,55.7845
18-10-2018,56.091999,53.8545,56.091999,54.398499,41890000,54.398499
19-10-2018,55.518002,54.387501,54.668499,54.823002,25352000,54.823002
22-10-2018,55.6115,54.549999,55.153,55.057999,30284000,55.057999
23-10-2018,55.394501,53.5,54.044498,55.184502,36974000,55.184502
24-10-2018,55.306,52.437,55.212502,52.5355,39648000,52.5355
25-10-2018,55.549,53.477501,53.5895,54.7785,50916000,54.7785
26-10-2018,55.3265,51.704498,51.851501,53.573502,83752000,53.573502
29-10-2018,54.852001,49.7915,54.123501,51.004002,77614000,51.004002
30-10-2018,51.8745,50.037498,50.423,51.810501,64254000,51.810501
31-10-2018,54.597,52.849998,52.990501,53.838501,50596000,53.838501
01-11-2018,54.19875,53.123001,53.790001,53.5,29640000,53.5
02-11-2018,54.14875,52.730499,53.686501,52.8895,36780000,52.8895
05-11-2018,52.9235,51.062,52.75,52.004501,48828000,52.004501
06-11-2018,53.217251,51.9035,51.973999,52.790501,24666000,52.790501
07-11-2018,54.772999,53.294998,53.450001,54.669498,41168000,54.669498
08-11-2018,54.663502,53.610249,54.569,54.119999,29764000,54.119999
09-11-2018,53.778,52.655499,53.699501,53.307499,26864000,53.307499
12-11-2018,53.105999,51.549999,53.0695,51.931499,29436000,51.931499
13-11-2018,52.83025,51.557499,52.164501,51.802502,30274000,51.802502
14-11-2018,52.728199,51.549999,52.5,52.182999,31318000,52.182999
15-11-2018,53.592499,51.589001,52.2355,53.2355,36722000,53.2355
16-11-2018,53.349998,52.449001,52.970501,53.074501,33162000,53.074501
19-11-2018,53.039501,50.813,52.860001,51,37172000,51
20-11-2018,51.587002,49.800999,50,51.287998,48982000,51.287998
21-11-2018,52.428001,51.6735,51.838001,51.880501,30686000,51.880501
23-11-2018,51.879501,51.119949,51.5,51.194,13830000,51.194
26-11-2018,52.4655,51.695499,51.9175,52.431,38856000,52.431
27-11-2018,52.879002,51.9245,52.049999,52.220501,36064000,52.220501
28-11-2018,54.341999,51.787998,52.438,54.311501,49508000,54.311501
29-11-2018,54.71225,53.799999,53.804001,54.415001,29378000,54.415001
30-11-2018,54.7785,53.894001,54.453499,54.7215,51604000,54.7215
03-12-2018,56.232498,55.18325,56.157001,55.321499,39824000,55.321499
04-12-2018,55.221001,52.499001,55.155998,52.541,46904000,52.541
06-12-2018,53.560001,51.538502,51.713001,53.436501,55384000,53.436501
07-12-2018,53.763,51.424999,53.0005,51.828999,42024000,51.828999
10-12-2018,52.422501,51.164501,51.752499,51.977501,36154000,51.977501
11-12-2018,53.029999,51.992001,52.824501,52.587502,27894000,52.587502
12-12-2018,54.0825,53.1395,53.400002,53.183998,30476000,53.183998
13-12-2018,53.987999,52.696499,53.4035,53.095001,26596000,53.095001
14-12-2018,53.130001,52.039501,52.499001,52.105,33732000,52.105
17-12-2018,52.657501,50.395,51.8755,50.8265,47708000,50.8265
18-12-2018,52.473999,51.071999,51.304501,51.435501,43850000,51.435501
19-12-2018,53.099998,50.4025,51.699501,51.150501,49586000,51.150501
20-12-2018,51.710999,49.818001,50.906502,50.470501,53470000,50.470501
21-12-2018,51.201,48.684502,50.764999,48.977001,91920000,48.977001
24-12-2018,50.176998,48.505501,48.695,48.811001,31806000,48.811001
26-12-2018,52,49.150002,49.4505,51.973,47466000,51.973
27-12-2018,52.1945,49.849998,50.857498,52.194,42196000,52.194
28-12-2018,52.778,51.654999,52.480999,51.854,28296000,51.854
31-12-2018,52.634998,51.179501,52.548,51.780499,29866000,51.780499
02-01-2019,52.616001,50.7855,50.828499,52.2925,30652000,52.2925
03-01-2019,52.848999,50.703499,52.049999,50.803001,36822000,50.803001
04-01-2019,53.542,51.370899,51.629501,53.5355,41878000,53.5355
07-01-2019,53.700001,52.737999,53.575001,53.419498,39638000,53.419498
08-01-2019,54.228001,53.026501,53.8055,53.813999,35298000,53.813999
09-01-2019,54.1315,53.32,54.0825,53.733002,23986000,53.733002
10-01-2019,53.557499,52.885502,53.382999,53.516499,29128000,53.516499
11-01-2019,53.188751,52.424,53.159,52.859501,30416000,52.859501
14-01-2019,52.5765,52.062752,52.346001,52.234501,22886000,52.234501
15-01-2019,54.002499,52.367001,52.508499,53.857498,29272000,53.857498
16-01-2019,54.618752,53.966999,54,54.0485,26636000,54.0485
17-01-2019,54.59,53.674999,53.973499,54.494999,24854000,54.494999
18-01-2019,55.417599,54.544998,55,54.912998,39112000,54.912998
22-01-2019,54.5755,53.1735,54.400002,53.526001,32270000,53.526001
23-01-2019,54.246498,52.987499,53.8675,53.7785,19340000,53.7785
24-01-2019,53.973751,53.035,53.824001,53.695,27226000,53.695
25-01-2019,54.700001,54.091,54.25,54.5495,22382000,54.5495
28-01-2019,54.150002,53.189999,54.005501,53.504002,25686000,53.504002
29-01-2019,53.7575,52.793251,53.633999,53.030998,20436000,53.030998
30-01-2019,54.549999,53.342499,53.421501,54.452999,25596000,54.452999
31-01-2019,55.866501,54.7705,55.150002,55.818501,30766000,55.818501
01-02-2019,56.25,55.244499,55.619999,55.537498,29244000,55.537498
04-02-2019,56.639999,55.451,55.632999,56.639999,51530000,56.639999
05-02-2019,57.342499,55.8624,56.242001,57.2995,71044000,57.2995
06-02-2019,57.349998,55.6385,56.9785,55.761501,42112000,55.761501
07-02-2019,55.242001,54.299999,55.208,54.935501,40896000,54.935501
08-02-2019,54.945499,54.327499,54.349998,54.752998,21516000,54.752998
11-02-2019,55.297249,54.643002,54.8475,54.7505,21304000,54.7505
12-02-2019,56.264751,55.2925,55.34,56.068501,32182000,56.068501
13-02-2019,56.7365,55.924999,56.2495,56.007999,20996000,56.007999
14-02-2019,56.411499,55.522251,55.9025,56.0835,18952000,56.0835
15-02-2019,56.5835,55.532501,56.504002,55.682499,28996000,55.682499
19-02-2019,56.094501,55.5,55.5,55.928001,20928000,55.928001
20-02-2019,56.170502,55.264,55.9995,55.689999,21756000,55.689999
21-02-2019,55.597,54.625999,55.542,54.848499,28302000,54.848499
22-02-2019,55.562,54.779999,55.044998,55.518501,20990000,55.518501
25-02-2019,55.926998,55.363499,55.799999,55.470001,28262000,55.470001
26-02-2019,55.975498,54.995998,55.287498,55.7565,29426000,55.7565
27-02-2019,55.898998,55.049999,55.3475,55.802502,19368000,55.802502
28-02-2019,56.3825,55.550499,55.564999,55.995998,30850000,55.995998
01-03-2019,57.148499,56.237499,56.244999,57.0495,29006000,57.0495
04-03-2019,57.914001,56.5345,57.349499,57.389999,28920000,57.389999
05-03-2019,58.480499,57.30975,57.502998,58.101501,28864000,58.101501
06-03-2019,58.3783,57.774502,58.1245,57.893002,21986000,57.893002
07-03-2019,57.837749,56.745499,57.785999,57.165001,23332000,57.165001
08-03-2019,57.354,56.165001,56.336498,57.116001,24248000,57.116001
11-03-2019,58.809502,57.2225,57.2225,58.787998,34384000,58.787998
12-03-2019,60,58.912998,58.912998,59.66,40262000,59.66
13-03-2019,60.046501,59.597,60.032249,59.666,28718000,59.666
14-03-2019,59.894001,59.223999,59.725498,59.2775,23456000,59.2775
15-03-2019,59.828499,59.130501,59.668999,59.223,49236000,59.223
18-03-2019,59.5,58.871052,59.165001,59.213001,25852000,59.213001
19-03-2019,60,59.293499,59.440498,59.942501,30414000,59.942501
20-03-2019,61.356998,59.808498,59.8675,61.198502,44548000,61.198502
21-03-2019,61.5895,60.657501,60.799999,61.577,24080000,61.577
22-03-2019,61.5,60.141251,61.316002,60.275002,34284000,60.275002
25-03-2019,60.319901,59.352001,59.8465,59.650002,29936000,59.650002
26-03-2019,60.141499,58.835999,59.926498,59.230999,38024000,59.230999
27-03-2019,59.377949,57.968498,59.275002,58.651001,28004000,58.651001
28-03-2019,58.578251,57.97155,58.577,58.4245,19234000,58.4245
29-03-2019,58.949501,58.144001,58.744999,58.665501,25398000,58.665501
01-04-2019,59.833,59.099998,59.205002,59.7215,25050000,59.7215
02-04-2019,60.067501,59.2855,59.765999,60.024502,16558000,60.024502
03-04-2019,60.814999,60.025002,60.374001,60.296001,20286000,60.296001
04-04-2019,60.783501,60.206501,60.297001,60.75,19000000,60.75
05-04-2019,60.811001,60.251499,60.7495,60.357498,18144000,60.357498
08-04-2019,60.434502,59.993,60.394501,60.192001,17204000,60.192001
09-04-2019,60.114498,59.653999,59.799999,59.862499,17528000,59.862499
10-04-2019,60.189251,59.821751,60.034,60.108002,14492000,60.108002
11-04-2019,60.397999,60.0065,60.198002,60.230999,14204000,60.230999
12-04-2019,60.9175,60.405499,60.5,60.893501,18668000,60.893501
15-04-2019,61.209999,60.455502,60.900002,61.055,23748000,61.055
16-04-2019,61.541,61.006001,61.25,61.356499,17126000,61.356499
17-04-2019,62.028,61.390999,61.650002,61.817001,24438000,61.817001
18-04-2019,62.099998,61.730499,61.959,61.818501,26636000,61.818501
22-04-2019,62.454498,61.415501,61.7995,62.442001,16146000,62.442001
23-04-2019,63.450001,62.319,62.5345,63.227501,26398000,63.227501
24-04-2019,63.400501,62.75,63.206001,62.799999,20376000,62.799999
25-04-2019,63.370399,62.601501,63.238499,63.172501,22146000,63.172501
26-04-2019,63.6535,63.015999,63.450001,63.609001,24828000,63.609001
29-04-2019,64.463501,63.314751,63.700001,64.378998,49988000,64.378998
30-04-2019,59.640499,58.75,59.25,59.424,124140000,59.424
01-05-2019,59.4025,58.359001,59.4025,58.403999,52784000,58.403999
02-05-2019,58.709499,57.750099,58.388,58.130501,38896000,58.130501
03-05-2019,59.34,58.450001,58.682499,59.27,39614000,59.27
06-05-2019,59.5425,58.313,58.313,59.469501,31278000,59.469501
07-05-2019,59.521999,58.051998,59.023499,58.705002,31028000,58.705002
08-05-2019,59.021198,58.286999,58.600498,58.313499,26186000,58.313499
09-05-2019,58.483002,57.5425,57.9515,58.118999,23714000,58.118999
10-05-2019,58.630001,57.125,58.179501,58.213501,26290000,58.213501
13-05-2019,57.396999,56.105499,57.098,56.601501,37212000,56.601501
14-05-2019,57.021,55.977501,56.8605,56.021999,36732000,56.021999
15-05-2019,58.566502,55.833302,55.893501,58.210499,45786000,58.210499
16-05-2019,59.408001,58.141998,58.225498,58.949001,30628000,58.949001
17-05-2019,59.0075,58.0005,58.4235,58.115002,24172000,58.115002
20-05-2019,57.339851,56.572151,57.224998,56.942501,27066000,56.942501
21-05-2019,57.635399,56.896999,57.4245,57.481499,23196000,57.481499
22-05-2019,57.925999,57.294498,57.337502,57.570999,18290000,57.570999
23-05-2019,57.298649,56.461201,57.025002,57.038502,23978000,57.038502
24-05-2019,57.488251,56.583,57.368,56.6735,22240000,56.6735
28-05-2019,57.57935,56.655998,56.700001,56.7075,27300000,56.7075
29-05-2019,56.455002,55.410999,56.375999,55.823002,30764000,55.823002
30-05-2019,56.156502,55.605999,55.777,55.897499,19038000,55.897499
31-05-2019,55.48,55.008999,55.064499,55.181499,30156000,55.181499
03-06-2019,53.275002,51.25,53.275002,51.811501,102612000,51.811501
04-06-2019,52.802502,51.684502,52.145,52.6525,56670000,52.6525
05-06-2019,52.677502,51.524502,52.577,52.111,43368000,52.111
06-06-2019,52.3745,51.685001,52.2495,52.216999,34064000,52.216999
07-06-2019,53.546001,52.419998,52.531502,53.301998,36048000,53.301998
10-06-2019,54.632999,53.6161,53.648998,54.019001,29284000,54.019001
11-06-2019,55.099499,53.88015,54.699001,53.936001,28734000,53.936001
12-06-2019,54.046501,53.376999,53.900002,53.851501,21220000,53.851501
13-06-2019,54.7085,54.0075,54.181999,54.438499,21154000,54.438499
14-06-2019,54.634499,54.008598,54.320999,54.267502,22230000,54.267502
17-06-2019,54.959,54.313999,54.313999,54.625,18832000,54.625
18-06-2019,55.8195,54.949501,55.484501,55.18,27734000,55.18
19-06-2019,55.349998,54.674,55.279999,55.116501,26776000,55.116501
20-06-2019,56.006001,55.237,55.9995,55.570999,25240000,55.570999
21-06-2019,56.205502,55.403999,55.462002,56.094002,38952000,56.094002
24-06-2019,56.099998,55.550499,55.980499,55.776001,27912000,55.776001
25-06-2019,55.717499,54.189999,55.632999,54.317501,30938000,54.317501
26-06-2019,54.648499,53.612,54.325001,53.990002,36218000,53.990002
27-06-2019,54.355,53.7645,54.200001,53.800499,20086000,53.800499
28-06-2019,54.049999,53.668499,53.8195,54.045502,33864000,54.045502
01-07-2019,55.379002,54.68515,54.900002,54.897499,28726000,54.897499
02-07-2019,55.588501,54.908501,55.112,55.5625,19832000,55.5625
03-07-2019,56.338001,55.693001,55.870499,56.078999,15340000,56.078999
05-07-2019,56.644001,55.806999,55.889999,56.579498,25286000,56.579498
08-07-2019,56.299,55.560501,56.258499,55.817501,24728000,55.817501
09-07-2019,56.401249,55.358501,55.59,56.241501,26608000,56.241501
10-07-2019,57.102501,56.5485,56.561001,57.023998,24190000,57.023998
11-07-2019,57.6535,56.979,57.162498,57.210499,23910000,57.210499
12-07-2019,57.367001,56.938999,57.199501,57.244999,17280000,57.244999
15-07-2019,57.541,56.970001,57.342999,57.516998,18076000,57.516998
16-07-2019,57.929001,57.25,57.299999,57.679001,24776000,57.679001
17-07-2019,57.917999,57.288502,57.5485,57.317501,23400000,57.317501
18-07-2019,57.380249,56.636501,57.087002,57.316502,25814000,57.316502
19-07-2019,57.556999,56.480999,57.4095,56.505001,32944000,56.505001
22-07-2019,56.962502,56.212002,56.672501,56.9035,26030000,56.9035
23-07-2019,57.345001,56.59,57.200001,57.310501,21874000,57.310501
24-07-2019,57.200001,56.349499,56.595001,56.890499,31796000,56.890499
25-07-2019,57.084999,56.046001,56.890999,56.605999,44196000,56.605999
26-07-2019,63.2775,61.200001,61.202,62.5205,96116000,62.5205
29-07-2019,62.3685,61.411499,62.052502,61.970501,44474000,61.970501
30-07-2019,61.7435,61.165001,61.2705,61.257,29066000,61.257
31-07-2019,61.700001,60.388199,61.150002,60.834,34510000,60.834
01-08-2019,61.705502,60.285999,60.7015,60.4505,33970000,60.4505
02-08-2019,60.345001,59.446999,60.036999,59.699501,32902000,59.699501
05-08-2019,58.762001,57.007,58.501999,57.616001,51950000,57.616001
06-08-2019,58.998001,58,58.165501,58.497501,34188000,58.497501
07-08-2019,58.922249,57.481201,57.799999,58.699501,28886000,58.699501
08-08-2019,60.2505,58.651001,59.141499,60.240002,29360000,60.240002
09-08-2019,60.194,59.180149,59.899502,59.400501,21314000,59.400501
12-08-2019,59.248001,58.383598,58.960499,58.7355,20060000,58.7355
13-08-2019,60.238998,58.573002,58.573002,59.863499,25888000,59.863499
14-08-2019,59.115002,58.027,58.815498,58.2145,31574000,58.2145
15-08-2019,58.792,58.105499,58.174999,58.362999,24374000,58.362999
16-08-2019,59.136002,58.5905,58.977501,58.880001,26266000,58.880001
19-08-2019,60.349499,59.504501,59.504501,59.922501,24632000,59.922501
20-08-2019,59.803001,59.105499,59.762501,59.134499,18310000,59.134499
21-08-2019,59.950001,59.371498,59.657501,59.5625,14814000,59.5625
22-08-2019,59.9006,58.929001,59.703499,59.476501,18950000,59.476501
23-08-2019,59.703999,57.387501,59.099499,57.564499,33740000,57.564499
26-08-2019,58.473499,57.647999,57.862999,58.4445,24522000,58.4445
27-08-2019,59.119999,58.072498,59.026501,58.391998,21544000,58.391998
28-08-2019,58.820999,57.865002,58.085499,58.550999,16040000,58.550999
29-08-2019,59.803001,59.056,59.056,59.642502,21768000,59.642502
30-08-2019,59.924999,59.190151,59.924999,59.404999,22596000,59.404999
03-09-2019,59.344501,58.16,58.851501,58.419498,29598000,58.419498
04-09-2019,59.174,58.549999,58.835499,59.070499,21378000,59.070499
05-09-2019,60.652,59.5765,59.5765,60.569,28162000,60.569
06-09-2019,60.60075,60.126099,60.406502,60.246498,21442000,60.246498
09-09-2019,61,59.631001,60.200001,60.220501,29438000,60.220501
10-09-2019,60.5,59.729,59.7575,60.299999,25202000,60.299999
11-09-2019,61.130001,60.110001,60.170502,61.008499,26140000,61.008499
12-09-2019,62.092999,61.151001,61.215,61.712502,34518000,61.712502
13-09-2019,62.043999,61.350498,61.567501,61.978001,26028000,61.978001
16-09-2019,61.978001,61.280499,61.476002,61.564999,21066000,61.564999
17-09-2019,61.75,61.184502,61.52,61.4575,19102000,61.4575
18-09-2019,61.780499,60.8265,61.3755,61.620499,22702000,61.620499
19-09-2019,62.222,61.601002,61.603001,61.935501,19920000,61.935501
20-09-2019,62.166,61.153999,61.655998,61.496498,45400000,61.496498
23-09-2019,61.954498,61.2085,61.299999,61.7015,21248000,61.7015
24-09-2019,62.337002,60.534,62,60.938,31664000,60.938
25-09-2019,62.415001,60.504501,60.791,62.326,29060000,62.326
26-09-2019,62.25,61.6134,62.098,62.0695,30760000,62.0695
27-09-2019,62.201,60.7225,62.150501,61.254501,27078000,61.254501
30-09-2019,61.299999,60.615002,61.0485,60.950001,28082000,60.950001
01-10-2019,61.561501,60.179001,60.950001,60.255001,25470000,60.255001
02-10-2019,59.848999,58.564499,59.848999,58.831501,32302000,58.831501
03-10-2019,59.452999,58.121498,59,59.391499,32424000,59.391499
04-10-2019,60.571999,59.4585,59.594501,60.450001,23248000,60.450001
07-10-2019,60.910198,60.1875,60.220001,60.383999,16858000,60.383999
08-10-2019,60.304001,59.4505,59.879501,59.456501,20786000,59.456501
09-10-2019,60.4175,59.8815,59.967499,60.115501,17354000,60.115501
10-10-2019,60.75,59.867001,59.929001,60.433498,16932000,60.433498
11-10-2019,61.419498,60.687,61.1105,60.772499,25454000,60.772499
14-10-2019,61.316502,60.588001,60.617001,60.856998,17350000,60.856998
15-10-2019,62.366501,61.02,61.02,62.150501,27634000,62.150501
16-10-2019,62.737,61.922501,62.058498,62.181999,21892000,62.181999
17-10-2019,63.166248,62.497002,62.546501,62.6535,19048000,62.6535
18-10-2019,62.9445,62.054001,62.673,62.274502,27056000,62.274502
21-10-2019,62.731449,62.029999,62.612999,62.307499,20544000,62.307499
22-10-2019,62.529999,62.069,62.392502,62.139999,20476000,62.139999
23-10-2019,62.994499,62.118,62.118,62.956501,18230000,62.956501
24-10-2019,63.200001,62.685749,63.044998,63.0495,20562000,63.0495
25-10-2019,63.48,62.5005,62.551498,63.2565,24262000,63.2565
28-10-2019,64.9655,63.626999,63.772499,64.5,52264000,64.5
29-10-2019,64.079498,62.8606,63.811501,63.131001,37728000,63.131001
30-10-2019,63.467999,62.599998,62.648499,63.064499,28178000,63.064499
31-10-2019,63.383499,62.542149,63.063999,63.005501,29114000,63.005501
01-11-2019,63.730999,63.025002,63.25,63.687,33402000,63.687
04-11-2019,64.706497,63.817749,63.822498,64.568497,30020000,64.568497
05-11-2019,64.946503,64.561447,64.644501,64.601501,25654000,64.601501
06-11-2019,64.686501,64.125,64.473,64.589996,23060000,64.589996
07-11-2019,66.186996,64.71225,64.713997,65.443001,40600000,65.443001
08-11-2019,65.900002,65.218246,65.264,65.568497,25028000,65.568497
11-11-2019,65.321251,64.870499,65.158997,64.959503,20238000,64.959503
12-11-2019,65.5,64.788498,65,64.940002,21718000,64.940002
13-11-2019,65.214996,64.675499,64.703499,64.900002,16534000,64.900002
14-11-2019,65.849998,64.782501,64.875,65.572998,23870000,65.572998
15-11-2019,66.744003,65.713997,65.946999,66.7435,35652000,66.7435
18-11-2019,66.776451,65.875,66.611,66.035004,29748000,66.035004
19-11-2019,66.385002,65.639999,66.385002,65.773003,25384000,65.773003
20-11-2019,65.75,64.557503,65.586998,65.152496,26172000,65.152496
21-11-2019,65.629501,64.650002,65.073997,65.067497,19910000,65.067497
22-11-2019,65.436501,64.570503,65.280998,64.766998,27714000,64.766998
25-11-2019,65.565498,64.906502,64.959,65.334503,20724000,65.334503
26-11-2019,65.739998,65.254501,65.492996,65.677498,21394000,65.677498
27-11-2019,65.917999,65.481499,65.75,65.649498,19912000,65.649498
29-11-2019,65.510246,65.198502,65.356003,65.248001,11740000,65.248001
02-12-2019,65.291496,64.050003,65.050003,64.496002,30218000,64.496002
03-12-2019,64.92305,63.950001,63.9785,64.764,22876000,64.764
04-12-2019,66.290001,65.2435,65.350502,66.027,30750000,66.027
05-12-2019,66.467903,65.821999,66.400002,66.406502,24254000,66.406502
06-12-2019,67.199997,66.671997,66.671997,67.030998,26296000,67.030998
09-12-2019,67.972504,66.891998,66.902,67.178001,27086000,67.178001
10-12-2019,67.498749,66.802002,67.074997,67.233002,21882000,67.233002
11-12-2019,67.559998,67.133499,67.542,67.250999,17008000,67.250999
12-12-2019,67.78875,67.025002,67.296997,67.513496,25620000,67.513496
13-12-2019,67.654648,67.193497,67.397499,67.391502,30992000,67.391502
16-12-2019,68.234001,67.633499,67.824997,68.058502,27946000,68.058502
17-12-2019,68.25,67.566147,68.144501,67.755997,37080000,67.755997
18-12-2019,68.023499,67.550003,67.830002,67.630997,30452000,67.630997
19-12-2019,67.904999,67.449249,67.591003,67.802002,29398000,67.802002
20-12-2019,68.181999,67.449997,68.167503,67.4795,66300000,67.4795
23-12-2019,67.989998,67.3255,67.793503,67.442001,17662000,67.442001
24-12-2019,67.513,67.139,67.425003,67.178001,6950000,67.178001
26-12-2019,68.066353,67.223503,67.308502,68.019997,13350000,68.019997
27-12-2019,68.226501,67.4655,68.149498,67.594498,20768000,67.594498
30-12-2019,67.650002,66.700996,67.5,66.806999,21018000,66.806999
31-12-2019,66.900002,66.454247,66.505501,66.850998,19236000,66.850998
02-01-2020,68.406998,67.077499,67.077499,68.3685,28132000,68.3685
03-01-2020,68.625,67.277199,67.392998,68.032997,23728000,68.032997
06-01-2020,69.824997,67.5,67.5,69.710503,34646000,69.710503
07-01-2020,70.149498,69.518997,69.897003,69.667,30054000,69.667
08-01-2020,70.579002,69.542,69.603996,70.216003,30560000,70.216003
09-01-2020,71.366501,70.513496,71.028503,70.991501,30018000,70.991501
10-01-2020,71.746452,70.917503,71.377998,71.486504,36414000,71.486504
13-01-2020,72.026001,71.301003,71.806503,71.961502,33046000,71.961502
14-01-2020,72.089996,71.418503,71.9505,71.543999,31178000,71.543999
15-01-2020,72.069748,71.510498,71.510498,71.959999,25654000,71.959999
16-01-2020,72.599503,72.045998,72.372002,72.584999,23474000,72.584999
17-01-2020,74.064751,72.911003,73.1455,74.019501,47924000,74.019501
21-01-2020,74.592499,73.559998,73.956001,74.220001,40734000,74.220001
22-01-2020,75.160698,74.246498,74.550003,74.297501,32216000,74.297501
23-01-2020,74.776001,74.105003,74.382004,74.332497,27024000,74.332497
24-01-2020,74.77475,73.262497,74.679497,73.335503,35692000,73.335503
27-01-2020,71.903503,71.059998,71.550003,71.695,35104000,71.695
28-01-2020,72.800003,71.623497,72.150002,72.627998,31548000,72.627998
29-01-2020,73.2715,72.336998,72.940002,72.931503,21554000,72.931503
30-01-2020,72.863998,71.82,71.998001,72.792,26788000,72.792
31-01-2020,73.5065,71.426498,73.445,71.711502,48344000,71.711502
03-02-2020,74.5,72.949501,73.099998,74.296997,60736000,74.296997
04-02-2020,73.474998,71.315002,72.8535,72.3535,78660000,72.3535
05-02-2020,73.192001,71.528,73.121002,72.411499,39724000,72.411499
06-02-2020,74.099998,72.4785,72.516502,73.811501,33588000,73.811501
07-02-2020,74.292,73.317497,73.364998,73.961502,23446000,73.961502
10-02-2020,75.474998,73.716003,73.716003,75.433998,28398000,75.433998
11-02-2020,76.481499,75.281898,75.5905,75.439499,26892000,75.439499
12-02-2020,76.034752,75.405502,75.723999,75.913498,23352000,75.913498
13-02-2020,76.359001,75.230003,75.634499,75.733002,18590000,75.733002
14-02-2020,76.037003,75.366997,75.779999,76.037003,23956000,76.037003
18-02-2020,76.581497,75.629501,75.75,75.983498,22414000,75.983498
19-02-2020,76.605301,76.07,76.253502,76.334503,18986000,76.334503
20-02-2020,76.482002,75.341003,76.099998,75.907501,21932000,75.907501
21-02-2020,75.610748,74.022003,75.401497,74.255501,34634000,74.255501
24-02-2020,71.848503,70.569504,71.305496,71.079498,57342000,71.079498
25-02-2020,71.906998,69.120003,71.650002,69.422501,49566000,69.422501
26-02-2020,70.785004,68.949997,69.806999,69.658997,44048000,69.658997
27-02-2020,68.585197,65.858498,68.102997,65.904503,59566000,65.904503
28-02-2020,67.056999,63.549999,63.875,66.966499,75782000,66.966499
02-03-2020,69.543503,66.340752,67.580498,69.455498,48630000,69.455498
03-03-2020,70.5075,66.599998,69.971001,67.069504,48046000,67.069504
04-03-2020,69.404503,67.155502,67.961502,69.325996,38266000,69.325996
05-03-2020,67.945503,65.254997,67.510002,65.952003,51226000,65.952003
06-03-2020,65.310997,63.052502,63.853001,64.920502,53212000,64.920502
09-03-2020,62.737999,60,60.264999,60.778,67308000,60.778
10-03-2020,64.057503,60.938499,63,64.019501,52228000,64.019501
11-03-2020,63.048,59.803501,62.485001,60.7705,52170000,60.7705
12-03-2020,59.693501,55.665001,56.299999,55.745499,84534000,55.745499
13-03-2020,60.987999,55.857151,58.950001,60.9865,74002000,60.9865
16-03-2020,57.61335,53.722,54.799999,54.216499,85048000,54.216499
17-03-2020,56.542999,52.800499,54.655499,55.990002,77230000,55.990002
18-03-2020,55.325001,51.863998,52.8255,54.84,84668000,54.84
19-03-2020,57.898499,53.005402,54.6525,55.7645,73022000,55.7645
20-03-2020,57.199501,53.274502,56.785999,53.616001,72036000,53.616001
23-03-2020,53.566002,50.6768,53.066002,52.831001,80882000,52.831001
24-03-2020,56.75,54.530998,55.188499,56.723,66890000,56.723
25-03-2020,57.445,54.300499,56.323502,55.1245,81630000,55.1245
26-03-2020,58.498501,54.676498,55.59,58.087502,71434000,58.087502
27-03-2020,57.533501,55.295502,56.283501,55.5355,64170000,55.5355
30-03-2020,57.581501,54.824001,56.251999,57.341,51482000,57.341
31-03-2020,58.765499,56.907001,57.365002,58.140499,49728000,58.140499
01-04-2020,56.484501,54.872501,56.099998,55.280998,46884000,55.280998
02-04-2020,56.342999,54.82,54.912998,56.042,39298000,56.042
03-04-2020,56.176998,53.990501,55.950748,54.894001,46268000,54.894001
06-04-2020,59.733002,56.547001,56.900002,59.346001,53294000,59.346001
07-04-2020,61.25,59.1115,61.049999,59.3255,47746000,59.3255
08-04-2020,60.953499,59.408001,60.325001,60.514,39502000,60.514
09-04-2020,61.2785,59.83675,61.203999,60.572498,43508000,60.572498
13-04-2020,61.025501,59.379902,60.459,60.877998,34796000,60.877998
14-04-2020,64.1035,61.8465,62.254501,63.461498,49408000,63.461498
